id,date_accident,accident_type,district,longitude,latitude,road_condition,weather_condition,road_part,number_of_participants,vehicle_brand_uz,vehicle_model_uz,vehicle_color_uz,year_manufacture
163858,2023-11-09T12:52:33,to'qnashuv,,,,,,,0,,,,
163857,2023-11-05T21:30:04,to'qnashuv,Parkent tumani,69.5538,41.2860,quruq,kun ochiq,yo'lning tog'ri qismi,1,GAZ,2410,oq,1992.0
163856,2023-11-04T12:00:14,to'qnashuv,Parkent tumani,69.5775,41.3070,quruq,kun ochiq,yo'lning tog'ri qismi,1,Hyundai,Porter,oq,2012.0
163855,2023-09-11T13:30:08,piyodani urib yuborish,Parkent tumani,69.6732,41.2949,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Damas,oq,2001.0
163854,2023-11-09T08:00:32,to'qnashuv,Zomin tumani,68.4320,40.0104,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Nexia,oq,2014.0
163853,2023-10-17T18:30:46,piyodani urib yuborish,Chilonzor tumani,69.2075,41.2644,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,qora,2013.0
163852,2023-10-17T18:30:49,piyodani urib yuborish,Chilonzor tumani,69.1940,41.3012,quruq,kun ochiq,yo'lning tog'ri qismi,2,Lada(VAZ),2106,qizil,1984.0
163851,2023-10-17T14:30:39,piyodani urib yuborish,Shayxontoxur tumani,69.2742,41.3377,quruq,kun ochiq,tartibga solingan chorraha,2,Chevrolet,Spark,oq,2017.0
163850,2023-10-17T20:00:13,piyodani urib yuborish,Chilonzor tumani,69.1919,41.2607,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Malibu 2,qora,2021.0
163849,2023-10-16T18:30:03,to'qnashuv,Chilonzor tumani,69.2033,41.3001,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Nexia 3,oq,2018.0
163848,2023-10-16T07:30:20,piyodani urib yuborish,Bektemir tumani,69.3307,41.2381,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Damas,oq,2022.0
163847,2023-10-16T08:00:05,piyodani urib yuborish,Yashnobod tumani,69.3049,41.2991,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2009.0
163846,2023-10-16T21:30:00,piyodani urib yuborish,Mirobod tumani,69.3232,41.2511,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Captiva,qora,2017.0
163845,2023-10-16T20:30:22,piyodani urib yuborish,Mirzo ulug'bek tumani,69.3648,41.3167,quruq,kun ochiq,yo'lning tog'ri qismi,2,Mercedes-Benz,Conecto,qaymoq rang,1911.0
163844,2023-11-08T02:40:23,to'qnashuv,Paxtakor tumani,68.1289,40.3489,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia,oq,2017.0
163843,2023-10-15T21:10:50,piyodani urib yuborish,Mirzo ulug'bek tumani,69.3866,41.3587,quruq,kun ochiq,yo'lning tog'ri qismi,2,Mercedes-Benz,,oq,2022.0
163842,2023-11-01T12:30:11,to'qnashuv,Mingbuloq tumani,71.4646,40.8200,quruq,kun ochiq,tartibga solingan chorraha,2,Chevrolet,Lacetti,oq,2021.0
163841,2023-11-08T17:30:43,to'qnashuv,Mingbuloq tumani,71.4309,40.8314,quruq,kun ochiq,yo'lning tog'ri qismi,2,Lada(VAZ),2106,yashil,1984.0
163840,2023-11-04T11:00:13,to'qnashuv,Mingbuloq tumani,71.4661,40.8346,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2018.0
163839,2023-11-08T15:30:32,to'qnashuv,Mingbuloq tumani,71.4606,40.8501,quruq,kun ochiq,boshqa holatlar,5,Chevrolet,Cobalt,oq,2022.0
163838,2023-11-02T08:10:36,to'qnashuv,Parkent tumani,69.6607,41.2979,quruq,kun ochiq,yo'lning tog'ri qismi,1,Lada(VAZ),2106,oq,2014.0
163837,2023-11-06T21:00:13,to'qnashuv,,,,,,,0,,,,
163836,2023-10-15T17:00:56,piyodani urib yuborish,Chilonzor tumani,69.2038,41.2849,quruq,kun ochiq,yo'lning tog'ri qismi,2,BMW,,qora,2020.0
163835,2023-10-15T20:30:54,to'qnashuv,Uchtepa tumani,69.1804,41.2811,quruq,kun ochiq,tartibga solingan chorraha,4,Chevrolet,Lacetti,oq,2022.0
163834,2023-10-15T08:10:27,piyodani urib yuborish,Mirzo ulug'bek tumani,69.3882,41.3620,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Matiz,kumush rang,2012.0
163833,2023-10-15T01:30:55,to'qnashuv,Yunusobod tumani,69.2838,41.3626,quruq,kun ochiq,yo'lning tog'ri qismi,4,Chevrolet,Cobalt,oq,2022.0
163832,2023-10-14T15:20:24,to'qnashuv,Sirg'ali tumani,69.2421,41.2339,quruq,kun ochiq,yo'lning tog'ri qismi,5,Chevrolet,Lacetti,oq,2019.0
163831,2023-10-14T19:00:22,piyodani urib yuborish,Chilonzor tumani,69.1942,41.2946,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Lacetti,oq,2019.0
163830,2023-10-14T11:00:21,piyodani urib yuborish,Uchtepa tumani,69.1618,41.3151,quruq,kun ochiq,yo'lning tog'ri qismi,2,MAN,,ko'k,2023.0
163829,2023-10-14T13:30:40,piyodani urib yuborish,Yunusobod tumani,69.2478,41.3869,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2019.0
163828,2023-10-14T07:20:02,piyodani urib yuborish,Chilonzor tumani,69.1931,41.3019,quruq,kun ochiq,yo'lning tog'ri qismi,2,Toyota,,oq,2018.0
163827,2023-10-13T18:15:52,piyodani urib yuborish,Yunusobod tumani,69.2768,41.3457,quruq,kun ochiq,tartibga solingan chorraha,2,Chevrolet,Spark,ko'k,2014.0
163826,2023-10-13T12:00:48,to'qnashuv,Shayxontoxur tumani,69.2100,41.3150,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Spark,oq,2013.0
163825,2023-10-13T21:29:36,piyodani urib yuborish,Yunusobod tumani,69.2972,41.3829,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,qora,2011.0
163824,2023-10-13T14:00:29,to'qnashuv,Yashnobod tumani,69.3001,41.3065,quruq,kun ochiq,yo'lning tog'ri qismi,4,Daewoo,Matiz,kulrang,2014.0
163823,2023-10-12T07:30:11,piyodani urib yuborish,Yakkasaroy tumani,69.2645,41.2703,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,oq,2022.0
163822,2023-10-12T01:00:07,to'qnashuv,Yakkasaroy tumani,69.2578,41.2890,quruq,kun ochiq,tartibga solingan chorraha,4,Chevrolet,Lacetti,qora,2022.0
163821,2023-10-12T14:15:09,piyodani urib yuborish,Sirg'ali tumani,69.2183,41.2487,quruq,kun ochiq,tartibga solingan chorraha,2,Chevrolet,Spark,oq,2016.0
163820,2023-10-12T18:45:53,to'qnashuv,Bektemir tumani,69.3330,41.2207,quruq,kun ochiq,yo'lning tog'ri qismi,2,ISUZU,SAZ NP 37,oq,2011.0
163819,2023-10-12T12:00:47,piyodani urib yuborish,Yashnobod tumani,69.3314,41.3051,quruq,kun ochiq,yo'lning tog'ri qismi,2,Skoda,Kodiaq,kumush rang,2021.0
163818,2023-11-03T21:30:02,to'qnashuv,Parkent tumani,69.6799,41.2938,quruq,kun ochiq,yo'lning tog'ri qismi,1,Lada(VAZ),2106,oq,1977.0
163817,2023-11-07T20:30:42,to'qnashuv,G'allaorol tumani,67.1909,40.0788,quruq,kun ochiq,yo'lning tog'ri qismi,4,Chevrolet,Cobalt,oq,2021.0
163816,2023-11-07T18:30:17,velosipedchini urib yuborish,Jizzax shahri,67.8493,40.1189,quruq,kun ochiq,yo'lning tog'ri qismi,2,Lada(VAZ),2106,nam asfalt,1987.0
163815,2023-11-02T00:00:05,velosipedchini urib yuborish,Qo'qon shahri,70.9459,40.5211,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Matiz,oq,2008.0
163814,2023-10-07T16:30:03,piyodani urib yuborish,Bog'dod tumani,71.2354,40.4563,quruq,kun ochiq,yo'lning tog'ri qismi,4,Chevrolet,Nexia 3,oq,2017.0
163813,2023-11-02T00:00:50,to'qnashuv,Furqat tumani,70.6981,40.5220,quruq,kun ochiq,yo'lning tog'ri qismi,2,Lada(VAZ),2106,yashil,1987.0
163812,2023-11-05T12:11:37,to'qnashuv,,,,,,,0,,,,
163811,2023-10-23T10:40:11,piyodani urib yuborish,Quva tumani,72.0470,40.5221,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Tico,qizil,2000.0
163810,2023-10-23T10:40:11,piyodani urib yuborish,,,,,,,0,,,,
163809,2023-10-23T10:40:11,piyodani urib yuborish,,,,,,,0,,,,
163808,2023-10-23T10:40:11,piyodani urib yuborish,,,,,,,0,,,,
163807,2023-10-05T01:40:54,to'qnashuv,Furqat tumani,70.7269,40.5067,quruq,kun ochiq,yo'lning tog'ri qismi,3,Daewoo,Damas,oq,2013.0
163806,2023-10-23T19:50:40,to'qnashuv,Beshariq tumani,70.5666,40.4260,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Damas,oq,2010.0
163805,2023-10-23T19:50:40,to'qnashuv,,,,,,,0,,,,
163804,2023-10-23T14:30:48,to'qnashuv,Bog'dod tumani,71.2408,40.4542,quruq,kun ochiq,,3,Daewoo,Matiz,oq,2009.0
163803,2023-11-06T03:10:34,to'qnashuv,Sharof Rashidov tumani,67.7731,40.0512,quruq,kun ochiq,yo'lning tog'ri qismi,3,ISUZU,NQR 71PL,oq,2022.0
163802,2023-11-04T22:30:55,to'qnashuv,Forish tumani,67.2865,40.3896,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2021.0
163801,2023-11-04T11:40:42,to'siqqa urilish,Paxtakor tumani,68.1440,40.3631,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Damas,oq,2020.0
163800,2023-11-03T19:00:08,velosipedchini urib yuborish,Sharof Rashidov tumani,67.9142,40.2119,quruq,kun ochiq,piyodalar o'tish joyi,2,Chevrolet,Lacetti,qora,2023.0
163799,2023-11-03T18:50:38,piyodani urib yuborish,Sharof Rashidov tumani,67.9733,40.0956,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia,kulrang,2008.0
163798,2023-11-03T16:50:22,to'qnashuv,Jizzax shahri,67.8357,40.1478,quruq,kun ochiq,tartibga solinmagan chorraha,2,Chevrolet,Lacetti,oq,2012.0
163797,2023-11-06T00:18:17,ag'darilish,,,,,,,0,,,,
163796,2023-11-05T23:25:58,to'qnashuv,,,,,,,0,,,,
163795,2023-10-20T22:00:05,piyodani urib yuborish,Norin tumani,72.1129,40.9097,quruq,kun ochiq,,2,Chevrolet,Nexia,oq,1996.0
163794,2023-10-21T11:00:51,piyodani urib yuborish,Namangan shahri,71.6501,40.9894,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Nexia 3,oq,2019.0
163793,2023-10-30T15:00:43,piyodani urib yuborish,Namangan shahri,71.6384,41.0103,quruq,kun ochiq,,2,Lada(VAZ),2101,qora,1973.0
163792,2023-10-10T16:00:45,velosipedchini urib yuborish,Pop tumani,71.0678,40.8517,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Damas,oq,2011.0
163791,2023-11-01T16:30:25,turgan TVga urilish,Mingbuloq tumani,71.6611,40.8909,quruq,kun ochiq,,3,Chevrolet,Nexia,oq,2006.0
163790,2023-11-01T15:00:28,piyodani urib yuborish,Namangan shahri,71.6326,41.0043,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Lacetti,oq,2016.0
163789,2023-10-31T21:00:45,velosipedchini urib yuborish,Norin tumani,72.1857,41.0285,quruq,kun ochiq,,2,Chevrolet,Spark,oq,2010.0
163788,2023-10-25T16:30:53,to'qnashuv,Yangiqo'rg'on tumani,71.6921,41.2375,quruq,kun ochiq,,2,Mercedes-Benz,GLK250,qora,2019.0
163787,2023-10-21T09:30:11,piyodani urib yuborish,To'raqo'rg'on tumani,71.5182,40.9791,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Damas,oq,1996.0
163786,2023-10-31T11:50:21,to'qnashuv,Namangan shahri,71.6415,40.9957,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Malibu,oq,2012.0
163785,2023-10-29T08:35:09,to'qnashuv,Uchqo'rg'on tumani,72.0868,41.1128,quruq,kun ochiq,boshqa holatlar,3,Chevrolet,Cobalt,oq,2018.0
163784,2023-10-29T10:00:46,piyodani urib yuborish,Namangan shahri,71.6471,40.9986,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Lacetti,oq,2016.0
163783,2023-10-05T08:15:45,piyodani urib yuborish,Chust tumani,71.2395,40.9925,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Nexia,oq,2003.0
163782,2023-10-19T17:10:24,piyodani urib yuborish,Uychi tumani,71.8550,41.0270,quruq,kun ochiq,,2,Chevrolet,Damas,oq,2018.0
163781,2023-11-02T00:00:03,velosipedchini urib yuborish,Mingbuloq tumani,71.6720,40.8826,quruq,kun ochiq,,1,,,,
163780,2023-10-14T13:20:20,piyodani urib yuborish,Namangan shahri,71.6477,41.0030,quruq,kun ochiq,,1,,,,
163779,2023-10-27T19:30:06,to'qnashuv,Mingbuloq tumani,71.6707,40.8877,quruq,kun ochiq,,4,Chevrolet,Matiz,oq,2009.0
163778,2023-06-24T22:00:17,to'qnashuv,Olot tumani,63.8033,39.4139,quruq,kun ochiq,,2,Chevrolet,Spark,oq,2020.0
163777,2023-06-23T18:05:28,ag'darilish,Qorako'l tumani,63.6865,39.4706,quruq,kun ochiq,yo'lning tog'ri qismi,1,Minski (Мински),Минск С4 250,qora,1986.0
163776,2023-06-22T09:50:12,piyodani urib yuborish,Vobkent tumani,64.5499,40.0138,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 2,oq,2012.0
163775,2023-06-19T17:55:21,piyodani urib yuborish,Kogon tumani,64.4818,39.7504,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,qora,2023.0
163774,2023-06-16T18:30:46,ag'darilish,G'ijduvon tumani,64.5783,40.0375,quruq,kun ochiq,yo'lning tog'ri qismi,1,IJ (ИЖ),Иж-2125,ko'k,1990.0
163773,2023-11-03T00:15:26,ag'darilish,,,,,,,0,,,,
163772,2023-11-01T10:50:09,to'qnashuv,Mingbuloq tumani,71.4694,40.8148,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,oq,2022.0
163771,2023-11-03T14:00:00,turgan TVga urilish,Mingbuloq tumani,71.4700,40.8092,quruq,kun ochiq,boshqa holatlar,2,Peterbilt,385 4x2,oq,2023.0
163770,2023-07-23T23:20:46,to'qnashuv,G'uzor tumani,66.2795,38.6040,quruq,kun ochiq,,3,Chevrolet,Cobalt,oq,2020.0
163769,2023-07-19T00:55:15,piyodani urib yuborish,Koson tumani,65.6061,39.0411,quruq,kun ochiq,,2,Chevrolet,Lacetti,oq,2023.0
163768,2023-07-19T08:18:37,velosipedchini urib yuborish,Nishon tumani,65.4739,38.4383,quruq,kun ochiq,,2,Chevrolet,Nexia 2,,2023.0
163767,2023-07-18T23:50:51,velosipedchini urib yuborish,Chiroqchi tumani,66.2374,39.1390,quruq,kun ochiq,,2,Chevrolet,Nexia 2,oq,2008.0
163766,2023-09-05T18:30:39,piyodani urib yuborish,Jalaquduq tumani,72.6845,40.6276,,,,2,Chevrolet,Damas,oq,2020.0
163765,2023-07-17T15:00:34,to'qnashuv,Chiroqchi tumani,66.4630,39.1666,quruq,kun ochiq,,4,Chevrolet,Nexia 2,oq,2012.0
163764,2023-07-16T00:30:23,velosipedchini urib yuborish,Qarshi tumani,65.5925,38.7152,quruq,kun ochiq,,2,Daewoo,Damas,oq,2022.0
163763,2023-09-21T19:30:08,to'qnashuv,Jalaquduq tumani,72.6207,40.7236,,,,4,Lada(VAZ),2107,qora,1991.0
163762,2023-09-07T19:00:08,to'qnashuv,Jalaquduq tumani,72.7393,40.8224,,,,2,Chevrolet,Lacetti,oq,2009.0
163761,2023-09-26T07:30:02,to'qnashuv,Jalaquduq tumani,72.6492,40.7310,,,,2,Chevrolet,Cobalt,oq,2014.0
163760,2023-08-25T09:00:25,piyodani urib yuborish,Jalaquduq tumani,72.5669,40.7108,,,,2,Chevrolet,Matiz,oq,2008.0
163759,2023-07-16T22:45:55,piyodani urib yuborish,Qarshi tumani,65.9104,38.8386,quruq,kun ochiq,,2,Chevrolet,Cobalt,oq,
163758,2023-10-02T16:30:22,piyodani urib yuborish,Qo'qon shahri,70.9291,40.5600,quruq,kun ochiq,yo'lning tog'ri qismi,2,Lada(VAZ),2106,ko'k,1986.0
163757,2023-10-22T13:00:50,velosipedchini urib yuborish,Quva tumani,72.1287,40.5571,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,qora,2019.0
163756,2023-07-16T00:30:17,piyodani urib yuborish,Qarshi shahri,65.7801,38.8614,quruq,kun ochiq,,2,Chevrolet,Lacetti,oq,2017.0
163755,2023-07-15T16:15:38,velosipedchini urib yuborish,Qarshi tumani,65.8020,38.7984,quruq,kun ochiq,,2,Daewoo,Damas,oq,2009.0
163754,2023-09-10T17:30:21,piyodani urib yuborish,Jalaquduq tumani,72.6104,40.7335,,,,2,Chevrolet,Spark,oq,2015.0
163753,2023-09-20T02:00:51,to'siqqa urilish,Jalaquduq tumani,72.5993,40.7203,,,,1,Chevrolet,Cobalt,oq,2013.0
163752,2023-11-02T00:00:07,to'siqqa urilish,Jalaquduq tumani,72.6170,40.7219,,,,1,Chevrolet,Nexia 3,oq,2020.0
163751,2023-07-27T10:30:07,velosipedchini urib yuborish,Jalaquduq tumani,72.5704,40.6865,,,,2,Chevrolet,Damas,oq,2020.0
163750,2023-10-05T18:30:41,to'qnashuv,Jalaquduq tumani,72.7021,40.7244,,,,2,Chevrolet,Cobalt,oq,2014.0
163749,2023-07-15T22:30:51,to'qnashuv,Dehqonobod tumani,66.5569,38.3432,quruq,kun ochiq,,2,Lada(VAZ),2107,oq,1984.0
163748,2023-07-15T05:40:02,ag'darilish,Qamashi tumani,66.2650,38.9397,quruq,kun ochiq,,2,Chevrolet,Cobalt,oq,2019.0
163747,2023-09-27T19:00:30,to'qnashuv,Jalaquduq tumani,72.7176,40.8268,,,,2,Chevrolet,Labo,oq,2017.0
163746,2023-10-07T21:30:21,to'qnashuv,Jalaquduq tumani,72.7411,40.5986,,,,2,Chevrolet,Damas,oq,2012.0
163745,2023-10-31T00:00:30,velosipedchini urib yuborish,Jalaquduq tumani,72.6377,40.7227,,,,3,Chevrolet,Matiz,oq,2011.0
163744,2023-10-09T09:30:00,to'qnashuv,Jalaquduq tumani,72.6005,40.8488,,,,2,Chevrolet,Nexia,oq,2009.0
163743,2023-10-11T16:00:25,to'qnashuv,Jalaquduq tumani,72.7076,40.7430,,,,1,Chevrolet,Damas,oq,2019.0
163742,2023-10-12T16:00:32,to'qnashuv,Jalaquduq tumani,72.7478,40.8054,,,,4,Lada(VAZ),2101,oq,1973.0
163741,2023-10-13T22:00:11,to'qnashuv,Jalaquduq tumani,72.7193,40.7246,,,,2,Chevrolet,Lacetti,oq,2019.0
163740,2023-10-14T11:30:50,to'qnashuv,Jalaquduq tumani,72.6206,40.7006,,,,2,Chevrolet,Damas,oq,2015.0
163739,2023-10-17T21:30:24,to'qnashuv,Jalaquduq tumani,72.6225,40.7227,,,,2,Chevrolet,Lacetti,oq,2012.0
163738,2023-11-02T00:00:08,to'qnashuv,Jalaquduq tumani,72.6396,40.7165,,,,2,Chevrolet,Nexia 3,oq,2017.0
163737,2023-10-21T21:00:56,piyodani urib yuborish,Farg'ona shahri,71.8341,40.3712,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Matiz,oq,2009.0
163736,2023-09-20T03:00:22,to'siqqa urilish,Yozyovon tumani,71.6947,40.6436,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,qora,2016.0
163735,2023-11-01T22:20:55,piyodani urib yuborish,Zomin tumani,68.1984,40.0634,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2017.0
163734,2023-11-01T06:00:04,to'qnashuv,Jizzax shahri,67.7726,40.0948,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,kulrang,2014.0
163733,2023-10-01T23:55:10,ag'darilish,,,,,,,0,,,,
163732,2023-09-19T21:00:01,velosipedchini urib yuborish,Beshariq tumani,70.7108,40.4677,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,"moviy, havorang",2019.0
163731,2023-09-20T16:15:46,to'qnashuv,Yozyovon tumani,71.7222,40.6332,quruq,kun ochiq,yo'lning tog'ri qismi,3,GAZ,SAZ 3507,oq,
163730,2023-10-18T02:10:03,to'qnashuv,Qo'qon shahri,70.9662,40.5367,quruq,kun ochiq,tartibga solingan chorraha,2,Daewoo,Damas,oq,
163729,2023-09-30T15:20:50,velosipedchini urib yuborish,Qo'qon shahri,70.9717,40.5552,quruq,kun ochiq,yo'lning burilish qismi,2,Daewoo,Matiz,oq,2010.0
163728,2023-09-15T13:30:33,velosipedchini urib yuborish,Quva tumani,72.0587,40.5218,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Damas,oq,2005.0
163727,2023-10-31T17:00:01,piyodani urib yuborish,Yangiobod tumani,68.7782,39.9235,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,oq,2018.0
163726,2023-10-31T08:40:53,to'qnashuv,Sharof Rashidov tumani,67.9098,40.2157,quruq,kun ochiq,tartibga solingan chorraha,3,MAN,TGS,oq,2015.0
163725,2023-09-14T09:00:14,piyodani urib yuborish,Rishton tumani,71.2793,40.3484,quruq,kun ochiq,boshqa holatlar,2,Daewoo,Damas,oq,2020.0
163724,2023-10-28T19:00:27,turgan TVga urilish,Mingbuloq tumani,71.4454,40.8448,quruq,kun ochiq,yo'lning tog'ri qismi,2,Ravon,Nexia R3,oq,2019.0
163723,2023-10-28T23:30:48,piyodani urib yuborish,Jizzax shahri,67.8110,40.1171,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2019.0
163722,2023-10-29T18:00:24,to'qnashuv,Sharof Rashidov tumani,67.7751,40.0511,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,ko'k,2014.0
163721,2023-10-27T19:30:16,to'qnashuv,,,,,,,0,,,,
163720,2023-10-17T18:20:00,piyodani urib yuborish,Uychi tumani,71.8533,41.0049,quruq,kun ochiq,,1,,,,
163719,2023-10-27T20:30:09,piyodani urib yuborish,Kosonsoy tumani,71.5402,41.2439,quruq,kun ochiq,boshqa holatlar,1,,,,
163718,2023-10-26T21:30:11,piyodani urib yuborish,Chust tumani,71.2422,40.9842,quruq,kun ochiq,,1,,,,
163717,2023-09-27T16:30:28,piyodani urib yuborish,Chortoq tumani,71.8259,41.0785,quruq,kun ochiq,boshqa holatlar,1,,,,
163716,2023-10-24T13:00:24,piyodani urib yuborish,Namangan shahri,71.6451,41.0001,quruq,kun ochiq,boshqa holatlar,1,,,,
163715,2023-10-25T11:30:43,piyodani urib yuborish,Pop tumani,71.0843,40.8670,quruq,kun ochiq,boshqa holatlar,1,,,,
163714,2023-10-28T16:00:15,to'qnashuv,Zomin tumani,68.2432,39.9595,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Damas,oq,2020.0
163713,2023-09-24T16:00:11,to'qnashuv,Chust tumani,71.2216,40.9762,quruq,kun ochiq,boshqa holatlar,3,Chevrolet,Damas,qaymoq rang,
163712,2023-09-24T16:00:25,to'qnashuv,,,,,,,0,,,,
163711,2023-09-24T16:00:04,to'qnashuv,,,,,,,0,,,,
163710,2023-10-28T09:00:04,piyodani urib yuborish,Chust tumani,71.2017,40.9715,quruq,kun ochiq,,1,,,,
163709,2023-10-23T17:45:51,to'qnashuv,Pop tumani,70.6723,40.9556,quruq,kun ochiq,,4,Chevrolet,Damas,oq,2007.0
163708,2023-10-23T17:30:26,velosipedchini urib yuborish,Uychi tumani,71.8499,41.0276,quruq,kun ochiq,,1,,,,
163707,2023-10-03T16:00:41,velosipedchini urib yuborish,Norin tumani,72.1846,41.0249,quruq,kun ochiq,boshqa holatlar,1,,,,
163706,2023-10-11T13:00:01,to'qnashuv,Namangan tumani,71.5889,40.9231,quruq,kun ochiq,,3,Chevrolet,Nexia 2,oq,2009.0
163705,2023-09-23T20:00:12,to'qnashuv,O'zbekiston tumani,71.0362,40.4625,quruq,kun ochiq,boshqa holatlar,3,Daewoo,Nexia,kulrang,2001.0
163704,2023-09-11T13:30:45,piyodani urib yuborish,Buvayda tumani,71.0994,40.6076,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Nexia 3,oq,2020.0
163703,2023-10-09T10:00:17,to'qnashuv,Farg'ona tumani,71.7703,40.3306,quruq,kun ochiq,boshqa holatlar,3,Daewoo,Damas,oq,2022.0
163702,2023-10-08T11:20:45,piyodani urib yuborish,Yozyovon tumani,71.6364,40.6178,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Spark,oq,2012.0
163701,2023-10-17T12:30:36,to'qnashuv,Parkent tumani,69.7182,41.2060,quruq,kun ochiq,yo'lning burilish qismi,1,Chevrolet,Spark,oq,2016.0
163700,2023-10-27T17:19:17,to'qnashuv,Zarbdor tumani,68.0344,40.0959,quruq,kun ochiq,yo'lning tog'ri qismi,2,Lada(VAZ),2106,ko'k,1987.0
163699,2023-10-25T21:23:06,to'qnashuv,,,,,,,0,,,,
163698,2023-10-06T13:00:36,piyodani urib yuborish,Yozyovon tumani,71.6418,40.6358,quruq,kun ochiq,boshqa holatlar,2,Daewoo,Gentra,qora,2023.0
163697,2023-10-19T21:00:15,velosipedchini urib yuborish,Farg'ona tumani,71.7345,40.2124,quruq,kun ochiq,boshqa holatlar,2,Daewoo,Damas,oq,2009.0
163696,2023-10-09T16:00:26,to'qnashuv,Qo'qon shahri,70.9525,40.5347,quruq,kun ochiq,tartibga solingan chorraha,2,Daewoo,Matiz,kulrang,2010.0
163695,2023-10-19T21:00:22,velosipedchini urib yuborish,Farg'ona tumani,71.7153,40.1840,quruq,kun ochiq,boshqa holatlar,2,Daewoo,Damas,oq,2009.0
163694,2023-10-19T13:00:39,to'qnashuv,Quva tumani,72.0209,40.5164,quruq,kun ochiq,boshqa holatlar,3,Chevrolet,Cobalt,oq,2023.0
163693,2023-10-18T14:34:55,piyodani urib yuborish,Farg'ona tumani,71.7414,40.2287,quruq,kun ochiq,boshqa holatlar,2,Daewoo,Matiz,qora,2009.0
163692,2023-10-18T23:55:47,to'qnashuv,Uchko'prik tumani,71.0527,40.5216,quruq,kun ochiq,boshqa holatlar,3,GAZ,66,"moviy, havorang",1975.0
163691,2023-10-06T08:00:25,to'qnashuv,Buvayda tumani,71.0994,40.5858,quruq,kun ochiq,boshqa holatlar,3,Chevrolet,Lacetti,kulrang,2016.0
163690,2023-10-06T18:00:50,to'qnashuv,Farg'ona shahri,71.7846,40.3628,quruq,kun ochiq,boshqa holatlar,2,Daewoo,Matiz,oq,2011.0
163689,2023-10-25T01:10:46,piyodani urib yuborish,G'allaorol tumani,67.5911,40.0007,quruq,kun ochiq,piyodalar o'tish joyi,2,Chevrolet,Nexia,oq,2019.0
163688,2023-10-24T19:27:03,to'qnashuv,Sharof Rashidov tumani,67.9564,40.1467,quruq,kun ochiq,yo'lning burilish qismi,2,Chevrolet,Cobalt,oq,2023.0
